time,measurement,value,field,type,device
2021-09-14 15:45:23:0220,IMU,-4950,mz,magnet,NXSAMPLEX
2021-09-14 15:45:23:0820,sensor,423,a0,adc,NXSAMPLEX
2021-09-14 15:45:23:0820,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:23:0820,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 15:45:23:1420,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:23:1420,IMU,-909,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:23:1420,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:23:1790,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:23:1790,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:45:23:1790,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:23:2020,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:23:2020,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:23:2020,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:23:2410,sensor,898,a0,adc,NXSCK
2021-09-14 15:45:23:2410,sensor,111,a1,adc,NXSCK
2021-09-14 15:45:23:2410,sensor,193,a2,adc,NXSCK
2021-09-14 15:45:23:2780,IMU,-2190,mx,magnet,NXSAMPLEX
2021-09-14 15:45:23:2780,IMU,752,my,magnet,NXSAMPLEX
2021-09-14 15:45:23:2780,IMU,-4975,mz,magnet,NXSAMPLEX
2021-09-14 15:45:23:3220,sensor,422,a0,adc,NXSAMPLEX
2021-09-14 15:45:23:3220,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:23:3220,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 15:45:23:3820,IMU,107,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:23:3820,IMU,-910,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:23:3820,IMU,368,az,acceleration,NXSAMPLEX
2021-09-14 15:45:23:4420,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:23:4420,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:23:4420,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:23:5030,IMU,-2167,mx,magnet,NXSAMPLEX
2021-09-14 15:45:23:5030,IMU,773,my,magnet,NXSAMPLEX
2021-09-14 15:45:23:5030,IMU,-4944,mz,magnet,NXSAMPLEX
2021-09-14 15:45:23:5100,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:23:5100,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:23:5100,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:23:5640,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:23:5640,sensor,0,a1,adc,NXSAMPLEX
2021-09-14 15:45:23:5640,sensor,118,a2,adc,NXSAMPLEX
2021-09-14 15:45:23:6000,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:23:6000,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:23:6000,IMU,894,az,acceleration,NXSCK
2021-09-14 15:45:23:6210,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:23:6210,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:23:6210,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:23:6830,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:23:6830,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:23:6830,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:23:7430,IMU,-2175,mx,magnet,NXSAMPLEX
2021-09-14 15:45:23:7430,IMU,772,my,magnet,NXSAMPLEX
2021-09-14 15:45:23:7430,IMU,-4960,mz,magnet,NXSAMPLEX
2021-09-14 15:45:23:8040,sensor,423,a0,adc,NXSAMPLEX
2021-09-14 15:45:23:8040,sensor,14,a1,adc,NXSAMPLEX
2021-09-14 15:45:23:8040,sensor,48,a2,adc,NXSAMPLEX
2021-09-14 15:45:23:8400,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:23:8400,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:23:8400,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:23:8610,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:23:8610,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:23:8610,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:23:9000,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:23:9000,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:45:23:9000,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:23:9220,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:23:9220,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:23:9220,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:23:9830,IMU,-2177,mx,magnet,NXSAMPLEX
2021-09-14 15:45:23:9830,IMU,771,my,magnet,NXSAMPLEX
2021-09-14 15:45:23:9830,IMU,-4942,mz,magnet,NXSAMPLEX
2021-09-14 15:45:24:0430,sensor,423,a0,adc,NXSAMPLEX
2021-09-14 15:45:24:0430,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 15:45:24:0430,sensor,111,a2,adc,NXSAMPLEX
2021-09-14 15:45:24:0720,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:24:0720,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:24:0720,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:24:1010,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:24:1010,IMU,-902,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:24:1010,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:24:1620,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:24:1620,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:24:1620,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:24:2230,IMU,-2152,mx,magnet,NXSAMPLEX
2021-09-14 15:45:24:2230,IMU,759,my,magnet,NXSAMPLEX
2021-09-14 15:45:24:2230,IMU,-5006,mz,magnet,NXSAMPLEX
2021-09-14 15:45:24:2310,sensor,891,a0,adc,NXSCK
2021-09-14 15:45:24:2310,sensor,116,a1,adc,NXSCK
2021-09-14 15:45:24:2310,sensor,193,a2,adc,NXSCK
2021-09-14 15:45:24:2820,sensor,423,a0,adc,NXSAMPLEX
2021-09-14 15:45:24:2820,sensor,0,a1,adc,NXSAMPLEX
2021-09-14 15:45:24:2820,sensor,76,a2,adc,NXSAMPLEX
2021-09-14 15:45:24:3100,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:24:3100,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:24:3100,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:24:3410,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:24:3410,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:24:3410,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:24:3790,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:24:3790,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:24:3790,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:24:4020,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:24:4020,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:24:4020,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:24:4410,sensor,883,a0,adc,NXSCK
2021-09-14 15:45:24:4410,sensor,116,a1,adc,NXSCK
2021-09-14 15:45:24:4410,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:24:4770,IMU,-2169,mx,magnet,NXSAMPLEX
2021-09-14 15:45:24:4770,IMU,766,my,magnet,NXSAMPLEX
2021-09-14 15:45:24:4770,IMU,-4986,mz,magnet,NXSAMPLEX
2021-09-14 15:45:24:5220,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:24:5220,sensor,14,a1,adc,NXSAMPLEX
2021-09-14 15:45:24:5220,sensor,75,a2,adc,NXSAMPLEX
2021-09-14 15:45:24:5590,IMU,-132,ax,acceleration,NXSCK
2021-09-14 15:45:24:5590,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:24:5590,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:24:5820,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:24:5820,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:24:5820,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:24:6420,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:24:6420,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:24:6420,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:24:7030,IMU,-2169,mx,magnet,NXSAMPLEX
2021-09-14 15:45:24:7030,IMU,743,my,magnet,NXSAMPLEX
2021-09-14 15:45:24:7030,IMU,-4979,mz,magnet,NXSAMPLEX
2021-09-14 15:45:24:7100,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:24:7100,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:24:7100,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:24:7640,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:24:7640,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:24:7640,sensor,118,a2,adc,NXSAMPLEX
2021-09-14 15:45:24:8220,IMU,108,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:24:8220,IMU,-908,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:24:8220,IMU,368,az,acceleration,NXSAMPLEX
2021-09-14 15:45:24:8830,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:24:8830,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:24:8830,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:24:9430,IMU,-2185,mx,magnet,NXSAMPLEX
2021-09-14 15:45:24:9430,IMU,725,my,magnet,NXSAMPLEX
2021-09-14 15:45:24:9430,IMU,-4976,mz,magnet,NXSAMPLEX
2021-09-14 15:45:24:9500,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:24:9500,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:24:9500,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:25:0030,sensor,434,a0,adc,NXSAMPLEX
2021-09-14 15:45:25:0030,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 15:45:25:0030,sensor,44,a2,adc,NXSAMPLEX
2021-09-14 15:45:25:0400,sensor,888,a0,adc,NXSCK
2021-09-14 15:45:25:0400,sensor,111,a1,adc,NXSCK
2021-09-14 15:45:25:0400,sensor,191,a2,adc,NXSCK
2021-09-14 15:45:25:0630,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:25:0630,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:25:0630,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:25:1220,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:25:1220,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:25:1220,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:25:1290,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:25:1290,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:45:25:1290,IMU,895,az,acceleration,NXSCK
2021-09-14 15:45:25:1830,IMU,-2171,mx,magnet,NXSAMPLEX
2021-09-14 15:45:25:1830,IMU,740,my,magnet,NXSAMPLEX
2021-09-14 15:45:25:1830,IMU,-4919,mz,magnet,NXSAMPLEX
2021-09-14 15:45:25:2440,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:25:2440,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:25:2440,sensor,110,a2,adc,NXSAMPLEX
2021-09-14 15:45:25:2790,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:25:2790,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:25:2790,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:25:3020,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:25:3020,IMU,-902,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:25:3020,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:25:3400,sensor,882,a0,adc,NXSCK
2021-09-14 15:45:25:3400,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:25:3400,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:25:3780,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:25:3780,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:25:3780,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:25:3990,IMU,-121,ax,acceleration,NXSCK
2021-09-14 15:45:25:3990,IMU,-443,ay,acceleration,NXSCK
2021-09-14 15:45:25:3990,IMU,897,az,acceleration,NXSCK
2021-09-14 15:45:25:4210,IMU,-2142,mx,magnet,NXSAMPLEX
2021-09-14 15:45:25:4210,IMU,737,my,magnet,NXSAMPLEX
2021-09-14 15:45:25:4210,IMU,-4932,mz,magnet,NXSAMPLEX
2021-09-14 15:45:25:4600,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:25:4600,IMU,-14,gy,gyration,NXSCK
2021-09-14 15:45:25:4600,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:25:4830,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:25:4830,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 15:45:25:4830,sensor,75,a2,adc,NXSAMPLEX
2021-09-14 15:45:25:5420,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:25:5420,IMU,-900,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:25:5420,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:25:6100,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:25:6100,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:25:6100,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:25:6330,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:25:6330,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:25:6330,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:25:6930,IMU,-2147,mx,magnet,NXSAMPLEX
2021-09-14 15:45:25:6930,IMU,744,my,magnet,NXSAMPLEX
2021-09-14 15:45:25:6930,IMU,-4976,mz,magnet,NXSAMPLEX
2021-09-14 15:45:25:7310,IMU,-133,ax,acceleration,NXSCK
2021-09-14 15:45:25:7310,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:25:7310,IMU,891,az,acceleration,NXSCK
2021-09-14 15:45:25:7530,sensor,430,a0,adc,NXSAMPLEX
2021-09-14 15:45:25:7530,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:25:7530,sensor,49,a2,adc,NXSAMPLEX
2021-09-14 15:45:25:8120,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:25:8120,IMU,-901,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:25:8120,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:25:8730,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:25:8730,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:25:8730,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:25:9110,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:25:9110,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:25:9110,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:25:9330,IMU,-2146,mx,magnet,NXSAMPLEX
2021-09-14 15:45:25:9330,IMU,732,my,magnet,NXSAMPLEX
2021-09-14 15:45:25:9330,IMU,-4976,mz,magnet,NXSAMPLEX
2021-09-14 15:45:25:9940,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:25:9940,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 15:45:25:9940,sensor,118,a2,adc,NXSAMPLEX
2021-09-14 15:45:26:0510,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:26:0510,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:26:0510,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:26:0600,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:26:0600,IMU,-432,ay,acceleration,NXSCK
2021-09-14 15:45:26:0600,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:26:1110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:26:1110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:26:1110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:26:1490,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:26:1490,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:26:1490,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:26:1720,IMU,-2153,mx,magnet,NXSAMPLEX
2021-09-14 15:45:26:1720,IMU,703,my,magnet,NXSAMPLEX
2021-09-14 15:45:26:1720,IMU,-4974,mz,magnet,NXSAMPLEX
2021-09-14 15:45:26:2090,sensor,890,a0,adc,NXSCK
2021-09-14 15:45:26:2090,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:26:2090,sensor,193,a2,adc,NXSCK
2021-09-14 15:45:26:2320,sensor,427,a0,adc,NXSAMPLEX
2021-09-14 15:45:26:2320,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 15:45:26:2320,sensor,73,a2,adc,NXSAMPLEX
2021-09-14 15:45:26:2920,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:26:2920,IMU,-904,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:26:2920,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:26:3520,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:26:3520,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:26:3520,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:26:3600,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:26:3600,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:26:3600,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:26:4130,IMU,-2149,mx,magnet,NXSAMPLEX
2021-09-14 15:45:26:4130,IMU,761,my,magnet,NXSAMPLEX
2021-09-14 15:45:26:4130,IMU,-4993,mz,magnet,NXSAMPLEX
2021-09-14 15:45:26:4730,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:26:4730,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:26:4730,sensor,72,a2,adc,NXSAMPLEX
2021-09-14 15:45:26:5100,IMU,-71,mx,magnet,NXSCK
2021-09-14 15:45:26:5100,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:26:5100,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:26:5320,IMU,103,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:26:5320,IMU,-902,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:26:5320,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:26:5700,IMU,-132,ax,acceleration,NXSCK
2021-09-14 15:45:26:5700,IMU,-429,ay,acceleration,NXSCK
2021-09-14 15:45:26:5700,IMU,889,az,acceleration,NXSCK
2021-09-14 15:45:26:5930,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:26:5930,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:26:5930,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:26:6530,IMU,-2117,mx,magnet,NXSAMPLEX
2021-09-14 15:45:26:6530,IMU,788,my,magnet,NXSAMPLEX
2021-09-14 15:45:26:6530,IMU,-4937,mz,magnet,NXSAMPLEX
2021-09-14 15:45:26:7130,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:26:7130,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:26:7130,sensor,119,a2,adc,NXSAMPLEX
2021-09-14 15:45:26:7720,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:26:7720,IMU,-905,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:26:7720,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:26:8310,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:26:8310,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:26:8310,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:26:8390,IMU,7,gx,gyration,NXSCK
2021-09-14 15:45:26:8390,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:26:8390,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:26:8910,IMU,-2151,mx,magnet,NXSAMPLEX
2021-09-14 15:45:26:8910,IMU,763,my,magnet,NXSAMPLEX
2021-09-14 15:45:26:8910,IMU,-4994,mz,magnet,NXSAMPLEX
2021-09-14 15:45:26:9520,sensor,434,a0,adc,NXSAMPLEX
2021-09-14 15:45:26:9520,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 15:45:26:9520,sensor,48,a2,adc,NXSAMPLEX
2021-09-14 15:45:27:0120,IMU,107,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:27:0120,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:27:0120,IMU,368,az,acceleration,NXSAMPLEX
2021-09-14 15:45:27:0760,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:27:0760,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:27:0760,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:27:0790,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:27:0790,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:27:0790,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:27:1320,IMU,-2145,mx,magnet,NXSAMPLEX
2021-09-14 15:45:27:1320,IMU,746,my,magnet,NXSAMPLEX
2021-09-14 15:45:27:1320,IMU,-4947,mz,magnet,NXSAMPLEX
2021-09-14 15:45:27:1690,sensor,879,a0,adc,NXSCK
2021-09-14 15:45:27:1690,sensor,111,a1,adc,NXSCK
2021-09-14 15:45:27:1690,sensor,193,a2,adc,NXSCK
2021-09-14 15:45:27:2010,sensor,428,a0,adc,NXSAMPLEX
2021-09-14 15:45:27:2010,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 15:45:27:2010,sensor,108,a2,adc,NXSAMPLEX
2021-09-14 15:45:27:2290,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:27:2290,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:27:2290,IMU,896,az,acceleration,NXSCK
2021-09-14 15:45:27:2520,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:27:2520,IMU,-901,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:27:2520,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:27:3190,IMU,7,gx,gyration,NXSCK
2021-09-14 15:45:27:3190,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:27:3190,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:27:3420,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:27:3420,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:27:3420,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:27:3800,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:27:3800,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:27:3800,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:27:4030,IMU,-2151,mx,magnet,NXSAMPLEX
2021-09-14 15:45:27:4030,IMU,795,my,magnet,NXSAMPLEX
2021-09-14 15:45:27:4030,IMU,-4948,mz,magnet,NXSAMPLEX
2021-09-14 15:45:27:4640,sensor,423,a0,adc,NXSAMPLEX
2021-09-14 15:45:27:4640,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 15:45:27:4640,sensor,111,a2,adc,NXSAMPLEX
2021-09-14 15:45:27:5220,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:27:5220,IMU,-903,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:27:5220,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:27:5290,sensor,887,a0,adc,NXSCK
2021-09-14 15:45:27:5290,sensor,115,a1,adc,NXSCK
2021-09-14 15:45:27:5290,sensor,190,a2,adc,NXSCK
2021-09-14 15:45:27:5820,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:27:5820,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:27:5820,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:27:6190,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:27:6190,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:27:6190,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:27:6420,IMU,-2123,mx,magnet,NXSAMPLEX
2021-09-14 15:45:27:6420,IMU,750,my,magnet,NXSAMPLEX
2021-09-14 15:45:27:6420,IMU,-4947,mz,magnet,NXSAMPLEX
2021-09-14 15:45:27:6790,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:27:6790,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:27:6790,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:27:7030,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:27:7030,sensor,1,a1,adc,NXSAMPLEX
2021-09-14 15:45:27:7030,sensor,46,a2,adc,NXSAMPLEX
2021-09-14 15:45:27:7460,sensor,888,a0,adc,NXSCK
2021-09-14 15:45:27:7460,sensor,122,a1,adc,NXSCK
2021-09-14 15:45:27:7460,sensor,191,a2,adc,NXSCK
2021-09-14 15:45:27:7640,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:27:7640,IMU,-909,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:27:7640,IMU,368,az,acceleration,NXSAMPLEX
2021-09-14 15:45:27:7990,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:27:7990,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:27:7990,IMU,894,az,acceleration,NXSCK
2021-09-14 15:45:27:8210,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:27:8210,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:27:8210,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:27:8820,IMU,-2155,mx,magnet,NXSAMPLEX
2021-09-14 15:45:27:8820,IMU,759,my,magnet,NXSAMPLEX
2021-09-14 15:45:27:8820,IMU,-4939,mz,magnet,NXSAMPLEX
2021-09-14 15:45:27:8900,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:27:8900,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:27:8900,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:27:9440,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:27:9440,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:27:9440,sensor,112,a2,adc,NXSAMPLEX
