#,firmware,0.0.1,
#,devices,NXSCK,
#,product types,SOCK,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 13:22:38:3750,IMU,-75,mx,magnet,NXSCK
2021-09-14 13:22:38:3750,IMU,113,my,magnet,NXSCK
2021-09-14 13:22:38:3750,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:38:4360,sensor,39,a0,adc,NXSCK
2021-09-14 13:22:38:4360,sensor,154,a1,adc,NXSCK
2021-09-14 13:22:38:4360,sensor,135,a2,adc,NXSCK
2021-09-14 13:22:38:4930,IMU,854,ax,acceleration,NXSCK
2021-09-14 13:22:38:4930,IMU,-492,ay,acceleration,NXSCK
2021-09-14 13:22:38:4930,IMU,419,az,acceleration,NXSCK
2021-09-14 13:22:38:5840,IMU,18,gx,gyration,NXSCK
2021-09-14 13:22:38:5840,IMU,-39,gy,gyration,NXSCK
2021-09-14 13:22:38:5840,IMU,-64,gz,gyration,NXSCK
2021-09-14 13:22:38:6740,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:38:6740,IMU,107,my,magnet,NXSCK
2021-09-14 13:22:38:6740,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:38:7360,sensor,47,a0,adc,NXSCK
2021-09-14 13:22:38:7360,sensor,209,a1,adc,NXSCK
2021-09-14 13:22:38:7360,sensor,132,a2,adc,NXSCK
2021-09-14 13:22:38:7920,IMU,841,ax,acceleration,NXSCK
2021-09-14 13:22:38:7920,IMU,-341,ay,acceleration,NXSCK
2021-09-14 13:22:38:7920,IMU,364,az,acceleration,NXSCK
2021-09-14 13:22:38:8560,IMU,63,gx,gyration,NXSCK
2021-09-14 13:22:38:8560,IMU,-21,gy,gyration,NXSCK
2021-09-14 13:22:38:8560,IMU,-6,gz,gyration,NXSCK
2021-09-14 13:22:38:9150,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:38:9150,IMU,105,my,magnet,NXSCK
2021-09-14 13:22:38:9150,IMU,56,mz,magnet,NXSCK
2021-09-14 13:22:39:0070,sensor,42,a0,adc,NXSCK
2021-09-14 13:22:39:0070,sensor,288,a1,adc,NXSCK
2021-09-14 13:22:39:0070,sensor,112,a2,adc,NXSCK
2021-09-14 13:22:39:0640,IMU,849,ax,acceleration,NXSCK
2021-09-14 13:22:39:0640,IMU,-235,ay,acceleration,NXSCK
2021-09-14 13:22:39:0640,IMU,495,az,acceleration,NXSCK
2021-09-14 13:22:39:1550,IMU,28,gx,gyration,NXSCK
2021-09-14 13:22:39:1550,IMU,-1,gy,gyration,NXSCK
2021-09-14 13:22:39:1550,IMU,-50,gz,gyration,NXSCK
2021-09-14 13:22:39:2150,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:39:2150,IMU,106,my,magnet,NXSCK
2021-09-14 13:22:39:2150,IMU,54,mz,magnet,NXSCK
2021-09-14 13:22:39:2750,sensor,90,a0,adc,NXSCK
2021-09-14 13:22:39:2750,sensor,113,a1,adc,NXSCK
2021-09-14 13:22:39:2750,sensor,106,a2,adc,NXSCK
2021-09-14 13:22:39:3340,IMU,834,ax,acceleration,NXSCK
2021-09-14 13:22:39:3340,IMU,-180,ay,acceleration,NXSCK
2021-09-14 13:22:39:3340,IMU,469,az,acceleration,NXSCK
2021-09-14 13:22:39:3940,IMU,0,gx,gyration,NXSCK
2021-09-14 13:22:39:3940,IMU,-9,gy,gyration,NXSCK
2021-09-14 13:22:39:3940,IMU,-23,gz,gyration,NXSCK
2021-09-14 13:22:39:4550,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:39:4550,IMU,101,my,magnet,NXSCK
2021-09-14 13:22:39:4550,IMU,52,mz,magnet,NXSCK
2021-09-14 13:22:39:5160,sensor,103,a0,adc,NXSCK
2021-09-14 13:22:39:5160,sensor,64,a1,adc,NXSCK
2021-09-14 13:22:39:5160,sensor,114,a2,adc,NXSCK
2021-09-14 13:22:39:5730,IMU,782,ax,acceleration,NXSCK
2021-09-14 13:22:39:5730,IMU,-135,ay,acceleration,NXSCK
2021-09-14 13:22:39:5730,IMU,474,az,acceleration,NXSCK
2021-09-14 13:22:39:6340,IMU,24,gx,gyration,NXSCK
2021-09-14 13:22:39:6340,IMU,2,gy,gyration,NXSCK
2021-09-14 13:22:39:6340,IMU,-12,gz,gyration,NXSCK
2021-09-14 13:22:39:6940,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:39:6940,IMU,100,my,magnet,NXSCK
2021-09-14 13:22:39:6940,IMU,51,mz,magnet,NXSCK
2021-09-14 13:22:39:7540,sensor,81,a0,adc,NXSCK
2021-09-14 13:22:39:7540,sensor,80,a1,adc,NXSCK
2021-09-14 13:22:39:7540,sensor,96,a2,adc,NXSCK
2021-09-14 13:22:39:8140,IMU,803,ax,acceleration,NXSCK
2021-09-14 13:22:39:8140,IMU,-53,ay,acceleration,NXSCK
2021-09-14 13:22:39:8140,IMU,550,az,acceleration,NXSCK
2021-09-14 13:22:39:8740,IMU,31,gx,gyration,NXSCK
2021-09-14 13:22:39:8740,IMU,-18,gy,gyration,NXSCK
2021-09-14 13:22:39:8740,IMU,-16,gz,gyration,NXSCK
2021-09-14 13:22:39:9350,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:39:9350,IMU,98,my,magnet,NXSCK
2021-09-14 13:22:39:9350,IMU,51,mz,magnet,NXSCK
2021-09-14 13:22:40:0250,sensor,323,a0,adc,NXSCK
2021-09-14 13:22:40:0250,sensor,42,a1,adc,NXSCK
2021-09-14 13:22:40:0250,sensor,168,a2,adc,NXSCK
2021-09-14 13:22:40:0840,IMU,823,ax,acceleration,NXSCK
2021-09-14 13:22:40:0840,IMU,-27,ay,acceleration,NXSCK
2021-09-14 13:22:40:0840,IMU,497,az,acceleration,NXSCK
2021-09-14 13:22:40:1440,IMU,-20,gx,gyration,NXSCK
2021-09-14 13:22:40:1440,IMU,-25,gy,gyration,NXSCK
2021-09-14 13:22:40:1440,IMU,-12,gz,gyration,NXSCK
2021-09-14 13:22:40:2330,IMU,-82,mx,magnet,NXSCK
2021-09-14 13:22:40:2330,IMU,96,my,magnet,NXSCK
2021-09-14 13:22:40:2330,IMU,53,mz,magnet,NXSCK
2021-09-14 13:22:40:2940,sensor,178,a0,adc,NXSCK
2021-09-14 13:22:40:2940,sensor,71,a1,adc,NXSCK
2021-09-14 13:22:40:2940,sensor,34,a2,adc,NXSCK
2021-09-14 13:22:40:3540,IMU,921,ax,acceleration,NXSCK
2021-09-14 13:22:40:3540,IMU,15,ay,acceleration,NXSCK
2021-09-14 13:22:40:3540,IMU,409,az,acceleration,NXSCK
2021-09-14 13:22:40:4150,IMU,-2,gx,gyration,NXSCK
2021-09-14 13:22:40:4150,IMU,-90,gy,gyration,NXSCK
2021-09-14 13:22:40:4150,IMU,3,gz,gyration,NXSCK
2021-09-14 13:22:40:4750,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:40:4750,IMU,94,my,magnet,NXSCK
2021-09-14 13:22:40:4750,IMU,59,mz,magnet,NXSCK
2021-09-14 13:22:40:5360,sensor,55,a0,adc,NXSCK
2021-09-14 13:22:40:5360,sensor,62,a1,adc,NXSCK
2021-09-14 13:22:40:5360,sensor,86,a2,adc,NXSCK
2021-09-14 13:22:40:6540,IMU,1034,ax,acceleration,NXSCK
2021-09-14 13:22:40:6540,IMU,141,ay,acceleration,NXSCK
2021-09-14 13:22:40:6540,IMU,426,az,acceleration,NXSCK
2021-09-14 13:22:40:7140,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:40:7140,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:40:7140,IMU,63,mz,magnet,NXSCK
2021-09-14 13:22:40:7740,sensor,72,a0,adc,NXSCK
2021-09-14 13:22:40:7740,sensor,42,a1,adc,NXSCK
2021-09-14 13:22:40:7740,sensor,157,a2,adc,NXSCK
2021-09-14 13:22:40:8350,IMU,917,ax,acceleration,NXSCK
2021-09-14 13:22:40:8350,IMU,-4,ay,acceleration,NXSCK
2021-09-14 13:22:40:8350,IMU,276,az,acceleration,NXSCK
2021-09-14 13:22:40:8950,IMU,-26,gx,gyration,NXSCK
2021-09-14 13:22:40:8950,IMU,-30,gy,gyration,NXSCK
2021-09-14 13:22:40:8950,IMU,-5,gz,gyration,NXSCK
2021-09-14 13:22:40:9850,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:40:9850,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:40:9850,IMU,61,mz,magnet,NXSCK
2021-09-14 13:22:41:0440,sensor,27,a0,adc,NXSCK
2021-09-14 13:22:41:0440,sensor,71,a1,adc,NXSCK
2021-09-14 13:22:41:0440,sensor,100,a2,adc,NXSCK
2021-09-14 13:22:41:1050,IMU,983,ax,acceleration,NXSCK
2021-09-14 13:22:41:1050,IMU,14,ay,acceleration,NXSCK
2021-09-14 13:22:41:1050,IMU,267,az,acceleration,NXSCK
2021-09-14 13:22:41:1640,IMU,-63,gx,gyration,NXSCK
2021-09-14 13:22:41:1640,IMU,-29,gy,gyration,NXSCK
2021-09-14 13:22:41:1640,IMU,2,gz,gyration,NXSCK
2021-09-14 13:22:41:2260,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:41:2260,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:41:2260,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:41:2870,sensor,525,a0,adc,NXSCK
2021-09-14 13:22:41:2870,sensor,55,a1,adc,NXSCK
2021-09-14 13:22:41:2870,sensor,132,a2,adc,NXSCK
2021-09-14 13:22:41:3450,IMU,934,ax,acceleration,NXSCK
2021-09-14 13:22:41:3450,IMU,-197,ay,acceleration,NXSCK
2021-09-14 13:22:41:3450,IMU,237,az,acceleration,NXSCK
2021-09-14 13:22:41:4050,IMU,6,gx,gyration,NXSCK
2021-09-14 13:22:41:4050,IMU,-12,gy,gyration,NXSCK
2021-09-14 13:22:41:4050,IMU,9,gz,gyration,NXSCK
2021-09-14 13:22:41:4660,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:41:4660,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:41:4660,IMU,60,mz,magnet,NXSCK
2021-09-14 13:22:41:5250,sensor,432,a0,adc,NXSCK
2021-09-14 13:22:41:5250,sensor,70,a1,adc,NXSCK
2021-09-14 13:22:41:5250,sensor,172,a2,adc,NXSCK
2021-09-14 13:22:41:5850,IMU,856,ax,acceleration,NXSCK
2021-09-14 13:22:41:5850,IMU,-219,ay,acceleration,NXSCK
2021-09-14 13:22:41:5850,IMU,210,az,acceleration,NXSCK
2021-09-14 13:22:41:6440,IMU,-46,gx,gyration,NXSCK
2021-09-14 13:22:41:6440,IMU,-13,gy,gyration,NXSCK
2021-09-14 13:22:41:6440,IMU,-23,gz,gyration,NXSCK
2021-09-14 13:22:41:7040,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:41:7040,IMU,91,my,magnet,NXSCK
2021-09-14 13:22:41:7040,IMU,59,mz,magnet,NXSCK
2021-09-14 13:22:41:7650,sensor,63,a0,adc,NXSCK
2021-09-14 13:22:41:7650,sensor,83,a1,adc,NXSCK
2021-09-14 13:22:41:7650,sensor,130,a2,adc,NXSCK
2021-09-14 13:22:41:8240,IMU,907,ax,acceleration,NXSCK
2021-09-14 13:22:41:8240,IMU,-292,ay,acceleration,NXSCK
2021-09-14 13:22:41:8240,IMU,304,az,acceleration,NXSCK
2021-09-14 13:22:41:8860,IMU,-10,gx,gyration,NXSCK
2021-09-14 13:22:41:8860,IMU,-18,gy,gyration,NXSCK
2021-09-14 13:22:41:8860,IMU,15,gz,gyration,NXSCK
2021-09-14 13:22:41:9460,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:41:9460,IMU,89,my,magnet,NXSCK
2021-09-14 13:22:41:9460,IMU,61,mz,magnet,NXSCK
2021-09-14 13:22:42:0050,sensor,46,a0,adc,NXSCK
2021-09-14 13:22:42:0050,sensor,159,a1,adc,NXSCK
2021-09-14 13:22:42:0050,sensor,122,a2,adc,NXSCK
2021-09-14 13:22:42:0640,IMU,877,ax,acceleration,NXSCK
2021-09-14 13:22:42:0640,IMU,-313,ay,acceleration,NXSCK
2021-09-14 13:22:42:0640,IMU,250,az,acceleration,NXSCK
2021-09-14 13:22:42:1260,IMU,-2,gx,gyration,NXSCK
2021-09-14 13:22:42:1260,IMU,-32,gy,gyration,NXSCK
2021-09-14 13:22:42:1260,IMU,8,gz,gyration,NXSCK
2021-09-14 13:22:42:2140,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:42:2140,IMU,92,my,magnet,NXSCK
2021-09-14 13:22:42:2140,IMU,61,mz,magnet,NXSCK
2021-09-14 13:22:42:2740,sensor,43,a0,adc,NXSCK
2021-09-14 13:22:42:2740,sensor,44,a1,adc,NXSCK
2021-09-14 13:22:42:2740,sensor,122,a2,adc,NXSCK
2021-09-14 13:22:42:3330,IMU,864,ax,acceleration,NXSCK
2021-09-14 13:22:42:3330,IMU,-326,ay,acceleration,NXSCK
2021-09-14 13:22:42:3330,IMU,183,az,acceleration,NXSCK
2021-09-14 13:22:42:3930,IMU,15,gx,gyration,NXSCK
2021-09-14 13:22:42:3930,IMU,-37,gy,gyration,NXSCK
2021-09-14 13:22:42:3930,IMU,1,gz,gyration,NXSCK
2021-09-14 13:22:42:4550,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:42:4550,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:42:4550,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:42:5160,sensor,1798,a0,adc,NXSCK
2021-09-14 13:22:42:5160,sensor,349,a1,adc,NXSCK
2021-09-14 13:22:42:5160,sensor,119,a2,adc,NXSCK
2021-09-14 13:22:42:5760,IMU,922,ax,acceleration,NXSCK
2021-09-14 13:22:42:5760,IMU,-300,ay,acceleration,NXSCK
2021-09-14 13:22:42:5760,IMU,224,az,acceleration,NXSCK
2021-09-14 13:22:42:6360,IMU,4,gx,gyration,NXSCK
2021-09-14 13:22:42:6360,IMU,-17,gy,gyration,NXSCK
2021-09-14 13:22:42:6360,IMU,-8,gz,gyration,NXSCK
2021-09-14 13:22:42:6950,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:42:6950,IMU,94,my,magnet,NXSCK
2021-09-14 13:22:42:6950,IMU,63,mz,magnet,NXSCK
2021-09-14 13:22:42:7540,sensor,1253,a0,adc,NXSCK
2021-09-14 13:22:42:7540,sensor,151,a1,adc,NXSCK
2021-09-14 13:22:42:7540,sensor,133,a2,adc,NXSCK
2021-09-14 13:22:42:8140,IMU,896,ax,acceleration,NXSCK
2021-09-14 13:22:42:8140,IMU,-318,ay,acceleration,NXSCK
2021-09-14 13:22:42:8140,IMU,291,az,acceleration,NXSCK
2021-09-14 13:22:42:8730,IMU,44,gx,gyration,NXSCK
2021-09-14 13:22:42:8730,IMU,83,gy,gyration,NXSCK
2021-09-14 13:22:42:8730,IMU,118,gz,gyration,NXSCK
2021-09-14 13:22:42:9350,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:42:9350,IMU,97,my,magnet,NXSCK
2021-09-14 13:22:42:9350,IMU,61,mz,magnet,NXSCK
2021-09-14 13:22:42:9950,sensor,1082,a0,adc,NXSCK
2021-09-14 13:22:42:9950,sensor,505,a1,adc,NXSCK
2021-09-14 13:22:42:9950,sensor,120,a2,adc,NXSCK
2021-09-14 13:22:43:0560,IMU,689,ax,acceleration,NXSCK
2021-09-14 13:22:43:0560,IMU,-512,ay,acceleration,NXSCK
2021-09-14 13:22:43:0560,IMU,462,az,acceleration,NXSCK
2021-09-14 13:22:43:1140,IMU,26,gx,gyration,NXSCK
2021-09-14 13:22:43:1140,IMU,19,gy,gyration,NXSCK
2021-09-14 13:22:43:1140,IMU,43,gz,gyration,NXSCK
2021-09-14 13:22:43:1760,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:43:1760,IMU,107,my,magnet,NXSCK
2021-09-14 13:22:43:1760,IMU,53,mz,magnet,NXSCK
2021-09-14 13:22:43:2340,sensor,101,a0,adc,NXSCK
2021-09-14 13:22:43:2340,sensor,164,a1,adc,NXSCK
2021-09-14 13:22:43:2340,sensor,167,a2,adc,NXSCK
2021-09-14 13:22:43:2940,IMU,459,ax,acceleration,NXSCK
2021-09-14 13:22:43:2940,IMU,-470,ay,acceleration,NXSCK
2021-09-14 13:22:43:2940,IMU,617,az,acceleration,NXSCK
2021-09-14 13:22:43:3550,IMU,-70,gx,gyration,NXSCK
2021-09-14 13:22:43:3550,IMU,500,gy,gyration,NXSCK
2021-09-14 13:22:43:3550,IMU,-105,gz,gyration,NXSCK
2021-09-14 13:22:43:4140,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:43:4140,IMU,101,my,magnet,NXSCK
2021-09-14 13:22:43:4140,IMU,25,mz,magnet,NXSCK
2021-09-14 13:22:43:4750,sensor,55,a0,adc,NXSCK
2021-09-14 13:22:43:4750,sensor,238,a1,adc,NXSCK
2021-09-14 13:22:43:4750,sensor,161,a2,adc,NXSCK
2021-09-14 13:22:43:5340,IMU,111,ax,acceleration,NXSCK
2021-09-14 13:22:43:5340,IMU,-692,ay,acceleration,NXSCK
2021-09-14 13:22:43:5340,IMU,960,az,acceleration,NXSCK
2021-09-14 13:22:43:6240,IMU,19,gx,gyration,NXSCK
2021-09-14 13:22:43:6240,IMU,76,gy,gyration,NXSCK
2021-09-14 13:22:43:6240,IMU,14,gz,gyration,NXSCK
2021-09-14 13:22:43:6830,IMU,-67,mx,magnet,NXSCK
2021-09-14 13:22:43:6830,IMU,95,my,magnet,NXSCK
2021-09-14 13:22:43:6830,IMU,9,mz,magnet,NXSCK
2021-09-14 13:22:43:7440,sensor,61,a0,adc,NXSCK
2021-09-14 13:22:43:7440,sensor,235,a1,adc,NXSCK
2021-09-14 13:22:43:7440,sensor,127,a2,adc,NXSCK
2021-09-14 13:22:43:8040,IMU,-493,ax,acceleration,NXSCK
2021-09-14 13:22:43:8040,IMU,-434,ay,acceleration,NXSCK
2021-09-14 13:22:43:8040,IMU,721,az,acceleration,NXSCK
2021-09-14 13:22:43:8630,IMU,260,gx,gyration,NXSCK
2021-09-14 13:22:43:8630,IMU,429,gy,gyration,NXSCK
2021-09-14 13:22:43:8630,IMU,-10,gz,gyration,NXSCK
2021-09-14 13:22:43:9240,IMU,-42,mx,magnet,NXSCK
2021-09-14 13:22:43:9240,IMU,91,my,magnet,NXSCK
2021-09-14 13:22:43:9240,IMU,-2,mz,magnet,NXSCK
2021-09-14 13:22:43:9850,sensor,79,a0,adc,NXSCK
2021-09-14 13:22:43:9850,sensor,265,a1,adc,NXSCK
2021-09-14 13:22:43:9850,sensor,142,a2,adc,NXSCK
2021-09-14 13:22:44:0450,IMU,-997,ax,acceleration,NXSCK
2021-09-14 13:22:44:0450,IMU,-321,ay,acceleration,NXSCK
2021-09-14 13:22:44:0450,IMU,-388,az,acceleration,NXSCK
2021-09-14 13:22:44:1040,IMU,424,gx,gyration,NXSCK
2021-09-14 13:22:44:1040,IMU,351,gy,gyration,NXSCK
2021-09-14 13:22:44:1040,IMU,-66,gz,gyration,NXSCK
2021-09-14 13:22:44:1650,IMU,2,mx,magnet,NXSCK
2021-09-14 13:22:44:1650,IMU,71,my,magnet,NXSCK
2021-09-14 13:22:44:1650,IMU,29,mz,magnet,NXSCK
2021-09-14 13:22:44:2240,sensor,78,a0,adc,NXSCK
2021-09-14 13:22:44:2240,sensor,276,a1,adc,NXSCK
2021-09-14 13:22:44:2240,sensor,186,a2,adc,NXSCK
2021-09-14 13:22:44:2840,IMU,-689,ax,acceleration,NXSCK
2021-09-14 13:22:44:2840,IMU,-395,ay,acceleration,NXSCK
2021-09-14 13:22:44:2840,IMU,-697,az,acceleration,NXSCK
2021-09-14 13:22:44:3440,IMU,138,gx,gyration,NXSCK
2021-09-14 13:22:44:3440,IMU,111,gy,gyration,NXSCK
2021-09-14 13:22:44:3440,IMU,-13,gz,gyration,NXSCK
2021-09-14 13:22:44:4040,IMU,4,mx,magnet,NXSCK
2021-09-14 13:22:44:4040,IMU,78,my,magnet,NXSCK
2021-09-14 13:22:44:4040,IMU,58,mz,magnet,NXSCK
2021-09-14 13:22:44:5550,sensor,87,a0,adc,NXSCK
2021-09-14 13:22:44:5550,sensor,258,a1,adc,NXSCK
2021-09-14 13:22:44:5550,sensor,133,a2,adc,NXSCK
2021-09-14 13:22:44:6150,IMU,102,gx,gyration,NXSCK
2021-09-14 13:22:44:6150,IMU,39,gy,gyration,NXSCK
2021-09-14 13:22:44:6150,IMU,18,gz,gyration,NXSCK
2021-09-14 13:22:44:6750,IMU,-3,mx,magnet,NXSCK
2021-09-14 13:22:44:6750,IMU,82,my,magnet,NXSCK
2021-09-14 13:22:44:6750,IMU,72,mz,magnet,NXSCK
2021-09-14 13:22:44:7360,sensor,60,a0,adc,NXSCK
2021-09-14 13:22:44:7360,sensor,271,a1,adc,NXSCK
2021-09-14 13:22:44:7360,sensor,194,a2,adc,NXSCK
2021-09-14 13:22:44:7940,IMU,-241,ax,acceleration,NXSCK
2021-09-14 13:22:44:7940,IMU,-475,ay,acceleration,NXSCK
2021-09-14 13:22:44:7940,IMU,-767,az,acceleration,NXSCK
2021-09-14 13:22:44:8540,IMU,40,gx,gyration,NXSCK
2021-09-14 13:22:44:8540,IMU,-50,gy,gyration,NXSCK
2021-09-14 13:22:44:8540,IMU,19,gz,gyration,NXSCK
2021-09-14 13:22:44:9180,IMU,-4,mx,magnet,NXSCK
2021-09-14 13:22:44:9180,IMU,85,my,magnet,NXSCK
2021-09-14 13:22:44:9180,IMU,75,mz,magnet,NXSCK
2021-09-14 13:22:44:9780,sensor,40,a0,adc,NXSCK
2021-09-14 13:22:44:9780,sensor,263,a1,adc,NXSCK
2021-09-14 13:22:44:9780,sensor,201,a2,adc,NXSCK
2021-09-14 13:22:45:0450,IMU,-540,ax,acceleration,NXSCK
2021-09-14 13:22:45:0450,IMU,-547,ay,acceleration,NXSCK
2021-09-14 13:22:45:0450,IMU,-486,az,acceleration,NXSCK
2021-09-14 13:22:45:1540,IMU,-1,mx,magnet,NXSCK
2021-09-14 13:22:45:1540,IMU,79,my,magnet,NXSCK
2021-09-14 13:22:45:1540,IMU,70,mz,magnet,NXSCK
2021-09-14 13:22:45:2150,sensor,47,a0,adc,NXSCK
2021-09-14 13:22:45:2150,sensor,223,a1,adc,NXSCK
2021-09-14 13:22:45:2150,sensor,153,a2,adc,NXSCK
2021-09-14 13:22:45:2750,IMU,-741,ax,acceleration,NXSCK
2021-09-14 13:22:45:2750,IMU,-612,ay,acceleration,NXSCK
2021-09-14 13:22:45:2750,IMU,-405,az,acceleration,NXSCK
2021-09-14 13:22:45:4260,IMU,291,gx,gyration,NXSCK
2021-09-14 13:22:45:4260,IMU,-318,gy,gyration,NXSCK
2021-09-14 13:22:45:4260,IMU,206,gz,gyration,NXSCK
2021-09-14 13:22:45:5160,sensor,56,a0,adc,NXSCK
2021-09-14 13:22:45:5160,sensor,219,a1,adc,NXSCK
2021-09-14 13:22:45:5160,sensor,66,a2,adc,NXSCK
2021-09-14 13:22:45:5750,IMU,-1057,ax,acceleration,NXSCK
2021-09-14 13:22:45:5750,IMU,-257,ay,acceleration,NXSCK
2021-09-14 13:22:45:5750,IMU,682,az,acceleration,NXSCK
2021-09-14 13:22:45:6350,IMU,-116,gx,gyration,NXSCK
2021-09-14 13:22:45:6350,IMU,143,gy,gyration,NXSCK
2021-09-14 13:22:45:6350,IMU,-68,gz,gyration,NXSCK
2021-09-14 13:22:45:6950,IMU,0,mx,magnet,NXSCK
2021-09-14 13:22:45:6950,IMU,79,my,magnet,NXSCK
2021-09-14 13:22:45:6950,IMU,20,mz,magnet,NXSCK
2021-09-14 13:22:45:7850,sensor,87,a0,adc,NXSCK
2021-09-14 13:22:45:7850,sensor,309,a1,adc,NXSCK
2021-09-14 13:22:45:7850,sensor,47,a2,adc,NXSCK
2021-09-14 13:22:45:8450,IMU,-485,ax,acceleration,NXSCK
2021-09-14 13:22:45:8450,IMU,-765,ay,acceleration,NXSCK
2021-09-14 13:22:45:8450,IMU,1396,az,acceleration,NXSCK
2021-09-14 13:22:45:9050,IMU,-175,gx,gyration,NXSCK
2021-09-14 13:22:45:9050,IMU,-96,gy,gyration,NXSCK
2021-09-14 13:22:45:9050,IMU,-195,gz,gyration,NXSCK
2021-09-14 13:22:45:9640,IMU,-21,mx,magnet,NXSCK
2021-09-14 13:22:45:9640,IMU,82,my,magnet,NXSCK
2021-09-14 13:22:45:9640,IMU,0,mz,magnet,NXSCK
2021-09-14 13:22:46:0250,sensor,45,a0,adc,NXSCK
2021-09-14 13:22:46:0250,sensor,307,a1,adc,NXSCK
2021-09-14 13:22:46:0250,sensor,88,a2,adc,NXSCK
2021-09-14 13:22:46:0860,IMU,-369,ax,acceleration,NXSCK
2021-09-14 13:22:46:0860,IMU,-949,ay,acceleration,NXSCK
2021-09-14 13:22:46:0860,IMU,286,az,acceleration,NXSCK
2021-09-14 13:22:46:1460,IMU,51,gx,gyration,NXSCK
2021-09-14 13:22:46:1460,IMU,86,gy,gyration,NXSCK
2021-09-14 13:22:46:1460,IMU,-152,gz,gyration,NXSCK
2021-09-14 13:22:46:2060,IMU,-23,mx,magnet,NXSCK
2021-09-14 13:22:46:2060,IMU,96,my,magnet,NXSCK
2021-09-14 13:22:46:2060,IMU,0,mz,magnet,NXSCK
2021-09-14 13:22:46:2630,sensor,64,a0,adc,NXSCK
2021-09-14 13:22:46:2630,sensor,248,a1,adc,NXSCK
2021-09-14 13:22:46:2630,sensor,170,a2,adc,NXSCK
2021-09-14 13:22:46:3250,IMU,-290,ax,acceleration,NXSCK
2021-09-14 13:22:46:3250,IMU,-917,ay,acceleration,NXSCK
2021-09-14 13:22:46:3250,IMU,548,az,acceleration,NXSCK
2021-09-14 13:22:46:3840,IMU,-17,gx,gyration,NXSCK
2021-09-14 13:22:46:3840,IMU,-47,gy,gyration,NXSCK
2021-09-14 13:22:46:3840,IMU,-27,gz,gyration,NXSCK
2021-09-14 13:22:46:5660,IMU,-22,mx,magnet,NXSCK
2021-09-14 13:22:46:5660,IMU,104,my,magnet,NXSCK
2021-09-14 13:22:46:5660,IMU,2,mz,magnet,NXSCK
2021-09-14 13:22:46:6250,IMU,-199,ax,acceleration,NXSCK
2021-09-14 13:22:46:6250,IMU,-788,ay,acceleration,NXSCK
2021-09-14 13:22:46:6250,IMU,576,az,acceleration,NXSCK
2021-09-14 13:22:46:6830,IMU,204,gx,gyration,NXSCK
2021-09-14 13:22:46:6830,IMU,-48,gy,gyration,NXSCK
2021-09-14 13:22:46:6830,IMU,-76,gz,gyration,NXSCK
2021-09-14 13:22:46:7450,IMU,-21,mx,magnet,NXSCK
2021-09-14 13:22:46:7450,IMU,96,my,magnet,NXSCK
2021-09-14 13:22:46:7450,IMU,1,mz,magnet,NXSCK
2021-09-14 13:22:46:8050,sensor,73,a0,adc,NXSCK
2021-09-14 13:22:46:8050,sensor,348,a1,adc,NXSCK
2021-09-14 13:22:46:8050,sensor,134,a2,adc,NXSCK
2021-09-14 13:22:46:8650,IMU,-703,ax,acceleration,NXSCK
2021-09-14 13:22:46:8650,IMU,-839,ay,acceleration,NXSCK
2021-09-14 13:22:46:8650,IMU,627,az,acceleration,NXSCK
2021-09-14 13:22:46:9230,IMU,88,gx,gyration,NXSCK
2021-09-14 13:22:46:9230,IMU,51,gy,gyration,NXSCK
2021-09-14 13:22:46:9230,IMU,-206,gz,gyration,NXSCK
2021-09-14 13:22:46:9840,IMU,-13,mx,magnet,NXSCK
2021-09-14 13:22:46:9840,IMU,95,my,magnet,NXSCK
